,date,address,eircode,county,price,not_full_market,vat_exclusive,description,size_description
1073,29/01/2010,"4 johnsbridge avenue, lucan",K78 W67A,Dublin,260000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1074,29/01/2010,"4 THE COMPASS, GERADLINE PLACE, KILKEE",,Clare,350000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1075,29/01/2010,"4 The Palms, Roebuck Road, Clonskeagh",,Dublin,595000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1076,29/01/2010,"41 Choill Darach, Bree, Castleblayney",A75 N5KH,Monaghan,160792.94,FALSE,TRUE,New Dwelling house /Apartment,greater than 125 sq metres
1077,29/01/2010,"42a Westbourne Green, Clondalkin, Dublin 22",D22 T35F,Dublin,185000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1078,29/01/2010,"43 Harbour Walk, Tullamore",R35 3T8D,Offaly,160000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1079,29/01/2010,"43 Hemmingway Park, Moat Commons, Clane",,Kildare,143000,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1080,29/01/2010,"43 Kilfenora Road, Kimmage, Dublin 12",D12 2AY5,Dublin,253000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1081,29/01/2010,"44 Millrace, Duleek",,Meath,150000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1082,29/01/2010,"44 The Gallops, Kinnegad Road, Trim",,Meath,172520.66,FALSE,TRUE,New Dwelling house /Apartment,greater than 125 sq metres
1083,29/01/2010,"52 Shanglas Road, Brookville estate, Santry",D09 HPKH,Dublin,335000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1084,29/01/2010,"57 Galtymore drive, Drimnagh",D12 9911,Dublin,207818.03,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1085,29/01/2010,"6 Gracepark Terrace, Drumcondra, Drumcondra",D09 ND7T,Dublin,480000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1086,29/01/2010,"6 Riverchapel Way, Riverchapel Wood, Courtown",,Wexford,129955.94,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1087,29/01/2010,"61 Rocklands, Carrigtwohill",,Cork,230000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1088,29/01/2010,"64, Glengarriff Parade, North Circular Road",D07 H7DN,Dublin,41000,TRUE,FALSE,Second-Hand Dwelling house /Apartment,
1089,29/01/2010,"67 Woodlawn Park Grove, Firhouse, Dublin 24",D24 P1PN,Dublin,320000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1090,29/01/2010,"71  Shrewsbury Square, Sandymount Avenue",D04 A14K,Dublin,572687.22,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1091,29/01/2010,"72 Ard na Sidhe, Mounthawk, Tralee",V92 44RT,Kerry,130000,TRUE,FALSE,Second-Hand Dwelling house /Apartment,
1092,29/01/2010,"75 balruddery woods, balrothery",,Dublin,280000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1093,29/01/2010,"79 Cromwells Fort Avenue, Mulgannon",,Wexford,175000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1094,29/01/2010,"8 Rockville Drive, Glenamuck Road, Carrickmines",D18 HWXX,Dublin,305000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1095,29/01/2010,"85 BOROIMHE ALDER, SWORDS",K67 H730,Dublin,270000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1096,29/01/2010,"9 FRIARSPARK, TRIM",,Meath,165000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1097,29/01/2010,"Apartment 40, Gandon Hall, Lower Gardiner Street",D01 A4XT,Dublin,150000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1098,29/01/2010,"ardfry, renville, galway",H91 0FHV,Galway,75000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1099,29/01/2010,"ardfry, renville, galway",H91 5H77,Galway,360000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1100,29/01/2010,"ARDLAMEN HOUSE, RATHKEALE, CO. LIMERICK",,Limerick,226696.03,FALSE,TRUE,New Dwelling house /Apartment,greater than 125 sq metres
1101,29/01/2010,"BALLINDERRY, MULLINGAR, CO WESTMEATH",N91 WF58,Westmeath,273000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1102,29/01/2010,"Ballingarry, Roscrea",E53 X4WC,Tipperary,212500,FALSE,TRUE,New Dwelling house /Apartment,greater than 125 sq metres
1103,29/01/2010,"Ballyhyland, Caim, Enniscorthy",Y21 VFK8,Wexford,96000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1104,29/01/2010,"Ballykea, Loughshinny, Skerries",K34 AR99,Dublin,460000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1105,29/01/2010,"Banna West, Ardfert, Tralee",V92 XV9C,Kerry,107000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1106,29/01/2010,"Beaghmore, Carrigallen",,Leitrim,120000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1107,29/01/2010,"Blenheim, Laytown",,Meath,175000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1108,29/01/2010,"Blenheim, Laytown",,Meath,175000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1109,29/01/2010,"Blenheim, Laytown",,Meath,175000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1110,29/01/2010,"Collarus, Killarney",V93 VPDP,Kerry,130000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1111,29/01/2010,"Convent Road, Roscommon",F42 0T7X,Roscommon,121000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1112,29/01/2010,"Counlough, Cahermore, Beara",,Cork,224000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1113,29/01/2010,"DERRY NA CONG, BALLYHAUNIS",F35 1W7A,Mayo,197665,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1114,29/01/2010,"Grange Court, Rosslare Strand, Wexford",Y35 EE36,Wexford,100000,TRUE,FALSE,Second-Hand Dwelling house /Apartment,
1115,29/01/2010,"Hillcreest, Drumcliffe, Ennis",V95 1YCT,Clare,228000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1116,29/01/2010,"Maple Grove, Churchtown, Athy",R14 H4H4,Kildare,244000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1117,29/01/2010,"Newhaggard, Trim",,Meath,270000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1118,29/01/2010,"No 16, Ascaill Rois, Carraickmacross",,Monaghan,189000,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1119,29/01/2010,"No 8 The Achorage, Rathnmullen Road, Drogheda",A92 7A7H,Louth,287000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1120,29/01/2010,"No. 1  Johnstown, Kilmichael, Macroom",P12 NYKW,Cork,270000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1121,29/01/2010,"Park Lodge, 1 Castlebarp Road, Sandycove",,Dublin,1380000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1122,29/01/2010,"petitswood close, mullingar",N91 WR0N,Westmeath,175000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1123,29/01/2010,"sheegys, ballyshannon",,Donegal,430000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1124,30/01/2010,"12 Carrikhill Close, Portmarnock",,Dublin,460000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1125,31/01/2010,"32 Cairnsfort, Golf Links Road, Castletroy",,Limerick,170000,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1126,1/2/2010,"1 beechville, the lough, cork",,Cork,325000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1127,1/2/2010,"1 North Quay, Newcastle West, Co Limerick",V42 E4D3,Limerick,125000,FALSE,TRUE,New Dwelling house /Apartment,less than 38 sq metres
1128,1/2/2010,"108 Dun na Carraige, Blackrock, Salthill",A94 DAEC,Galway,380000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1129,1/2/2010,"108 Oak Road, Woodlands, Portlaw",,Waterford,170000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1130,1/2/2010,"14 Ard na Greine Manor, Buncrana",,Donegal,203350,FALSE,TRUE,New Dwelling house /Apartment,greater than 125 sq metres
1131,1/2/2010,"15 Castleland, Park View, Dublin",,Dublin,315000,FALSE,FALSE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1132,1/2/2010,"161 Ballyboden Road, Rathfarnham, Dublin 16",D16 FE8E,Dublin,207500,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1133,1/2/2010,"166, St Attracta Road, Cabra",D07 8CRE,Dublin,210000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1134,1/2/2010,"17 The Avenue, Louisa Valley, Leixlip",,Kildare,510000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1135,1/2/2010,"18 Auburn Avenue, New Ross",Y34 VRRT,Wexford,180000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1136,1/2/2010,"21 Willsbrook Crescent, Lucan, Co. Dublin",K78 5KNF,Dublin,262500,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1137,1/2/2010,"22  Maple Lane, Castlelake, Carrigtwohill",,Cork,235000,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1138,1/2/2010,"229 Coille Bheithe, St Conlons road, Nenagh",E45 H6W9,Tipperary,180000,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1139,1/2/2010,"24 Chestnut Grove, Dunboyne",A86 EDAT,Meath,405000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1140,1/2/2010,"247 GLANNTAN, GOLF LINKS ROAD, CASTLETROY.",,Limerick,228500,FALSE,FALSE,Teach/Árasán Cónaithe Atháimhe,
1141,1/2/2010,"25  Woodlands, Kerry Pike",,Cork,290000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1142,1/2/2010,"25 DUN NA RIOGH RISE, NAAS, CO. KILDARE",W91 KXH6,Kildare,242500,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1143,1/2/2010,"26 Carysfort Avenue, Dalkey, County Dublin",,Dublin,500000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1144,1/2/2010,"28 Bellflower Close, Forest Hill, Carrigaline",P43 9A8V,Cork,282000,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1145,1/2/2010,"33 Brookwood Lawn, Artane",,Dublin,470000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1146,1/2/2010,"333 Morell Avenue, Naas",W91 DP9A,Kildare,220000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1147,1/2/2010,"34 licannor road, cabra",D07 4KNW,Dublin,191000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1148,1/2/2010,"36 Boyne View, Johnstown, Navan",C15 4VY0,Meath,180000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1149,1/2/2010,"39 Johnswood Drive, Ashbourne",A84 0WY7,Meath,255000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1150,1/2/2010,"39 Marble Court, Paulstown",,Kilkenny,159000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1151,1/2/2010,"43 LADY'S CROSS, CLONAKILTY",P85 PFRR,Cork,248000,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1152,1/2/2010,"45 oaklands park, sandymount",D04 69TW,Dublin,652000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1153,1/2/2010,"46 Thomas Moore Road, Walkinstown, Dublin 12",D12 4WKN,Dublin,215000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1154,1/2/2010,"47 Charnwood Heath, Clonsilla, Dublin",,Dublin,300000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1155,1/2/2010,"47 Commons Road, Clondalkin",,Dublin,190000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1156,1/2/2010,"5 Stonewell, Brigown, Mitchelstown",P67 3DC4,Cork,210000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1157,1/2/2010,"5 Top Strt, Caherciveen",V23 DX73,Kerry,189000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1158,1/2/2010,"581 Howth Road, Raheny",D05 PW4R,Dublin,501000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1159,1/2/2010,"60 MEDEBAWN, AVENUE ROAD, DUNDALK",A91 2AXD,Louth,191363.63,FALSE,TRUE,New Dwelling house /Apartment,greater than 125 sq metres
1160,1/2/2010,"62 Kings Hall, Chapelizod",D20 516W,Dublin,225000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1161,1/2/2010,"74 The Park, Beaumont Woods, Beaumont Dublin 9",,Dublin,400000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1162,1/2/2010,"78 Glenaulin Green, Palmerstown",D20 FK39,Dublin,260000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1163,1/2/2010,"8 Hastings Court, Balbriggan, County Dublin",K32 W7T9,Dublin,148898,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1164,1/2/2010,"9 Foxborough Green, Lucan",K78 K17Y,Dublin,241000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1165,1/2/2010,"9 Kilgobbin Lawn, Stepaside",,Dublin,925000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1166,1/2/2010,"90 Sycamore Road, Finglas",D11 2DDV,Dublin,330000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1167,1/2/2010,"99 Ashlea Grove, Killea",,Donegal,125000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1168,1/2/2010,"Apartment 69, Block E, Macdonagh Junction",,Kilkenny,140969.16,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1169,1/2/2010,"APARTMENT NO.14, JOHNS LANE APARTMENTS, JOHN'S LANE",,Waterford,81591.4,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1170,1/2/2010,"APARTMENT NO.7, JOHN'S LANE APARTMENTS, JOHN'S LANE",,Waterford,81591.4,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1171,1/2/2010,"Apt 18, Eglington Court, Galway",H91 9F16,Galway,355000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1172,1/2/2010,"Apt 67 Rosanule, Phoenix Park Racecourse, Castleknock",D15 3C66,Dublin,252500,FALSE,FALSE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1173,1/2/2010,"Apt 83 Crosbies Yard, Ossory Road, Dublin 3",D03 6KD3,Dublin,176500,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1174,1/2/2010,"ballygaddy, sharavogue, birr",R42 F62N,Offaly,175000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1175,1/2/2010,"Ballyroan House, Harbour road, Kilbeggan",,Westmeath,200000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1176,1/2/2010,"Donagh, Glaslough",,Monaghan,330000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1177,1/2/2010,"Lannaght, Dromindoora, Caher",,Clare,120000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1178,1/2/2010,"Main Street, Shinrone, Birr",R42 N37N,Offaly,225500,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1179,1/2/2010,"MULLACAPPLE, COLLON",,Louth,150000,TRUE,FALSE,Second-Hand Dwelling house /Apartment,
1180,1/2/2010,"No 9 The Steeples, Gowran",,Kilkenny,183000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1181,1/2/2010,"Sounagh, Portumna",,Galway,235000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1182,1/2/2010,"The Bungalow, Gneeves, Boherbue",,Cork,50000,TRUE,FALSE,Second-Hand Dwelling house /Apartment,
1183,2/2/2010,"1 Ardagh, Bere Island Holiday Cottages, Bere Island  Cork",,Cork,220018,TRUE,FALSE,Second-Hand Dwelling house /Apartment,
1184,2/2/2010,"1 Ashfield Road, Ranelagh, Dublin 6",D06 X49R,Dublin,646000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1185,2/2/2010,"1 Pearse Park, Clonmel",E91 TK38,Tipperary,80000,TRUE,FALSE,Second-Hand Dwelling house /Apartment,
1186,2/2/2010,"1 Seabrook, Brook Lane, Rush",K56 HR31,Dublin,325991.18,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1187,2/2/2010,"10 Monterey Court, Salthill, Galway City",,Galway,240000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1188,2/2/2010,"11 Ard Alainn, Croaghross, Portsalon",,Donegal,220264.31,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1189,2/2/2010,"11 Ashbrook, Avenue Road, Dundalk",A91 51T8,Louth,129000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1190,2/2/2010,"11 Marwood, Riverstown, Glanmire",,Cork,300000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1191,2/2/2010,"12 Glencairn Copse, The Gallops, Leopardstown",D18 D7KV,Dublin,410000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1192,2/2/2010,"14 Beech Drive, Johnstown Wood, Navan",C15 E8WT,Meath,150000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1193,2/2/2010,"14 Earls Court, Ballymote, County Sligo",F56 9V37,Sligo,120000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1194,2/2/2010,"14 EARLS COURT, STONEPARK, BALLYMOTE",F56 4Y14,Sligo,177500,FALSE,TRUE,New Dwelling house /Apartment,greater than 125 sq metres
1195,2/2/2010,"175 Churchfields, Ashbourne",A84 D846,Meath,221087,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1196,2/2/2010,"18 Lower Albert Road, Sandycove",,Dublin,840000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1197,2/2/2010,"18 Rathcallan Wood, Ladysbridge, Co. Cork",,Cork,175000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1198,2/2/2010,"19 Loughcrew Hills, Oldcastle",,Meath,154186.61,FALSE,TRUE,New Dwelling house /Apartment,less than 38 sq metres
1199,2/2/2010,"2 Pinewood Estate, Wexford",Y35 08P9,Wexford,170000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1200,2/2/2010,"20 Royal Canal Court, Ashtown, Dublin 15",D15 4DPR,Dublin,17666.67,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1201,2/2/2010,"21 Loughcrew Hills, Oldcastle",,Meath,159354.03,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1202,2/2/2010,"22  Glendale Lawn, Old Singland Road",,Limerick,220000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1203,2/2/2010,"22 ORWELL GARDENS, RATHGAR",,Dublin,246666,TRUE,FALSE,Second-Hand Dwelling house /Apartment,
1204,2/2/2010,"22 Proudstown, Navan, Co Meath",C15 KC0X,Meath,100000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1205,2/2/2010,"22 Rockhill Caravan Park, Kerrykeel",,Donegal,80000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1206,2/2/2010,"24 Glencairn Crescent, The Gallops, Sandyford",,Dublin,400500,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1207,2/2/2010,"25 Manor Hill, Charleville",P56 REKR,Cork,202500,TRUE,FALSE,Second-Hand Dwelling house /Apartment,
1208,2/2/2010,"27 Broadfield Avenue, Rathcoole",,Dublin,303500,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1209,2/2/2010,"27 Browneshill Wood, Browneshill Road, Carlow",R93 T8CP,Carlow,132743,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1210,2/2/2010,"29 Castleview Avenue, Swords",K67 CF27,Dublin,215000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1211,2/2/2010,"3 clerm terrace, south douglas road",,Cork,140000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1212,2/2/2010,"30  Oranisland, Oranmore, Co. Galway",,Galway,455000,FALSE,TRUE,New Dwelling house /Apartment,greater than 125 sq metres
1213,2/2/2010,"32 The Brambles, Classes Lake, Ovens",,Cork,254250,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1214,2/2/2010,"32 westbrook green, balbriggan",K32 61AX,Dublin,225000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1215,2/2/2010,"4 Carlton Park, Redcastle",,Donegal,147158.59,FALSE,TRUE,New Dwelling house /Apartment,greater than 125 sq metres
1216,2/2/2010,"4 Ridgewood Close, Skerries",K34 39W5,Dublin,230000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1217,2/2/2010,"4 The Pines, Bridgemount, Carrigaline",P43 1C30,Cork,215000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1218,2/2/2010,"43 ballyvareen estate, kildimo",,Limerick,152892,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1219,2/2/2010,"43 Glen Carra, Knock, County Mayo",,Mayo,160000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1220,2/2/2010,"5 Cornmarket Street, Birr",R42 E575,Offaly,100000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1221,2/2/2010,"52 Cartur Mor, Clybaun Road, Galway",H91 7P4V,Galway,236000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1222,2/2/2010,"58 Achill Square, Waterville, Blanchardstown",,Dublin,270000,FALSE,FALSE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1223,2/2/2010,"60/61 The Elms, Mount Merrion Avenue, Blackrock",A94 ECWK,Dublin,685000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1224,2/2/2010,"7 Woodside, Rathnew",,Wicklow,261135.01,TRUE,FALSE,Second-Hand Dwelling house /Apartment,
1225,2/2/2010,"70 Farren Park, Waterford",X91 EN53,Waterford,70000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1226,2/2/2010,"Apt 3  Block 10  Gallery Quay, Grand Canal Square  Dublini 2",,Dublin,244500,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1227,2/2/2010,"Ballycharry, Lecamey, Culdaff",,Donegal,125000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1228,2/2/2010,"Carnaglough, Bonniconlon, Ballina",F26 XFA6,Mayo,130000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1229,2/2/2010,"cushanna, college road, clane",,Kildare,325000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1230,2/2/2010,"harwood, gurteenroe, macroom",P12 AC9H,Cork,325000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1231,2/2/2010,"Keelnaback, Glenbeigh",,Kerry,180000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1232,2/2/2010,"Monine, Ardpatrick",,Limerick,118000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1233,2/2/2010,"Mount Rath, Ardee Road, County Louth",,Louth,410000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1234,2/2/2010,"No 45 Boughlone Way, Bellingham, Portlaoise",R32 CA08,Laois,180000,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1235,2/2/2010,"No. 10 Brickfield Gardens, Newry Road, Dundalk",A91 8D85,Louth,233480.17,FALSE,TRUE,New Dwelling house /Apartment,greater than 125 sq metres
1236,2/2/2010,"No.7 Oldtown Court, Clongeen, New Ross",Y34 E1DV,Wexford,240000,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1237,2/2/2010,"No.7 Oldtown Court, Clongeen, New Ross",Y34 FH74,Wexford,220969.19,FALSE,TRUE,New Dwelling house /Apartment,greater than 125 sq metres
1238,2/2/2010,"sraghmore, roundwood",,Wicklow,420000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1239,2/2/2010,"The Kerries, Tralee, Co Kerry",V92 Y739,Kerry,215000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1240,2/2/2010,"The Mayne, Clonee, Co. Meath",,Meath,105000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1241,2/2/2010,"Upper Main Street, Borris",,Carlow,110000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1242,3/2/2010,"1 Loreto Row, Rathfarnham",D18 CP9Y,Dublin,229950,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1243,3/2/2010,"1 THE GRANGE, KILMORE",,Cork,100000,TRUE,FALSE,Second-Hand Dwelling house /Apartment,
1244,3/2/2010,"10 Mounttown Park, Dun Laoghaire",,Dublin,515000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1245,3/2/2010,"108 Churchview Road, Killiney",,Dublin,410000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1246,3/2/2010,"10, Hollywell Way, Kilcoole",,Wicklow,370000,FALSE,TRUE,New Dwelling house /Apartment,less than 38 sq metres
1247,3/2/2010,"10, Mount Anville Wood, Stillorgan",,Dublin,725000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1248,3/2/2010,"110 CIANLEA, SWORDS",K67 0PX4,Dublin,270000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1249,3/2/2010,"12 Hermitage Road, Lucan",K78 F8VC,Dublin,276100,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1250,3/2/2010,"142 Turvey Walk, Donabate, County Dublin",,Dublin,185000,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1251,3/2/2010,"153 Wyckham Point, Wyckham Way, Dumdrum",D16 0KF1,Dublin,299559.47,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1252,3/2/2010,"16 Gallowhill Court, Kildare Road, Athy",R14 FY27,Kildare,254800,FALSE,TRUE,New Dwelling house /Apartment,greater than 125 sq metres
1253,3/2/2010,"17a Boghall Cottages, Boghall Road, Bray",A98 W8PR,Wicklow,378854.62,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1254,3/2/2010,"19 Westbrook Avenue, Balbriggan",K32 86CX,Dublin,220000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1255,3/2/2010,"20 Beechdale, Dunboyne, Co. Meath",A86 A0EY,Meath,200000,TRUE,FALSE,Second-Hand Dwelling house /Apartment,
1256,3/2/2010,"23 Droimeala, Clonmel",E91 HFN4,Tipperary,190000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1257,3/2/2010,"26 Park Square, Grangerath, Drogheda",A92 EKX9,Louth,225000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
